일순환량,사료종류,사료급이량,일평균폐사,백신접종여부,수온,전장(cm),체장(cm),어체중(g),Condition factor,심장질환,신장질환,비장질환,간장질환,복수,빈혈,궤양,안구질환,척추만곡,아가미부식,림포,탈장,기타,임상증상유무,Trichodina sp.,Scuticocilliates,ameoba,gyrodactylus,기생충유무,S. parauberis,L. garvieae,E. piscicida,P. damselae,V. ichthyoenteri,V. scophthalmi,세균감염유무,ALT,ALP,BUN,T P,CHOL,ALB,PHOS,Wgc1,Wgc2,Wgr1,Wgr2,Wgr6,Wgp2,Wgi3,Wbkr1,Wbkr2-1,Wbkr2-2,Wbkr5,Wbkr6,Wbki3-1,Wbki3-2,Whkr4,Whkr6,Whkr7,Whkp2,Whki2-1,Whki2-2,Wlc1,Wlr1,Wlp1,Wlr2-1,Wlr2-2,Wlr4,Wlr6,Wlr8,Wli3-1,Wli3-2,Wli6,Wsr5,Wsr6,Wsi2,Wsi3-1,Whr7,Whi3,Whi6-1,Whi6-2,Whi6-3,결과
20,1,0.08,0.5,0,18.38,33.9,29.2,467.2,1.877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,13,96,5.2,7.2,389,1.9,8.9,0,0,0,0,0,0,8,0,2,4,0,0,8,0,0,0,0,8,0,0,4,0,8,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2
20,1,0.08,0.5,0,18.38,37.7,33.1,575.4,1.587,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,12,67,5.4,5.2,246,1.7,7.6,0,0,0,0,0,0,8,0,0,0,4,0,8,0,0,0,0,12,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3
20,1,0.08,0.5,0,18.38,37.4,32.6,567.1,1.637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,90,3.7,5.1,391,1.7,9.1,0,0,0,0,0,4,4,0,0,0,0,0,8,0,0,0,4,4,0,0,0,0,12,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2
20,1,0.08,0.5,0,18.38,32.8,28.1,386.3,1.741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,153,6.8,4.9,284,1.5,11.6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2
20,1,0.08,0.5,0,18.38,32.4,27.8,336.1,1.564,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,117,4.8,5.2,125,1.6,11.1,0,0,12,0,0,8,8,0,2,0,0,0,8,0,0,0,0,4,8,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3
24,1,0.032,7,1,18.84,44.2,36.6,1078.1,2.199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10,55,9.5,4.4,144,1.5,11.6,0,0,0,0,0,0,0,0,2,0,8,0,8,0,0,0,8,12,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,12,4,0,0,3
24,1,0.032,7,1,18.84,45.9,38,1331.9,2.427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,73,4.8,5.9,370,1.9,10.2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,2
24,1,0.032,7,1,18.84,44.4,36.9,1073.1,2.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,124,2.4,6.4,207,1.7,19.9,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,12,0,2
24,1,0.032,7,1,18.84,42.1,34.8,973.6,2.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10,129,2.8,6.1,441,1.7,14.8,2,0,0,0,0,8,4,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,8,0,0,4,4,0,0,3
24,1,0.032,7,1,18.84,43.8,37.8,1066.5,1.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,164,2.3,6.3,425,1.6,17.2,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,2
24,1,0.032,7,1,18.84,46.8,39.9,1261.3,1.986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,15,108,2.2,6.7,416,1.6,16.8,0,0,0,0,0,0,0,0,2,2,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,4,0,0,4,4,0,0,2
24,1,0.032,7,1,18.84,46.4,39.3,1383.3,2.279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,16,116,2.2,6.9,414,1.6,17.3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,8,0,0,2
24,1,0.032,7,1,18.84,43.4,36.7,1027.3,2.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10,133,2.1,5.6,409,1.4,17.6,0,0,0,0,0,0,4,0,0,0,4,0,8,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,2
24,1,0.032,7,1,18.84,45.8,39,1256.4,2.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,12,66,4.3,6.4,285,2,17.6,2,0,0,0,0,0,4,0,0,0,4,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,2
24,1,0.032,7,1,18.84,45.5,38.5,1228.8,2.153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,165,2.3,6.1,239,1.7,18.2,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,8,0,0,4,4,6,0,3
24,1,0.032,7,1,18.84,45.6,38.1,1274.9,2.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,108,2.8,6,450,1.7,18.5,0,0,0,0,0,0,4,0,2,0,0,0,8,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,8,0,0,2
8,1,0.106,10,1,21.97,27.9,23.4,262.7,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,159,2.4,5.7,420,1.5,15.3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,2
8,1,0.106,10,1,21.97,31.2,26.5,364.3,1.958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,18,187,2,4.8,326,1.1,13.5,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
8,1,0.106,10,1,21.97,24.7,20.6,162.7,1.861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,205,2,4.5,179,1.3,12.7,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0,2
8,1,0.106,10,1,21.97,27.9,24.3,264.8,1.845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,229,2,4.9,389,1.3,14,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,2
8,1,0.106,10,1,21.97,29,24.5,327.9,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,16,183,2.7,5.3,370,1.4,15.4,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,8,4,0,0,2
8,1,0.106,10,1,21.97,26.8,22.7,263.3,2.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,33,351,2,5.3,277,1.3,12.5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
8,1,0.106,10,1,21.97,29.6,24.8,350.3,2.297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18,220,2,5.1,289,1.4,14.5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,1,0.106,10,1,21.97,26.7,23.3,278.9,2.205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,22,169,2.4,4.9,277,1.3,15.6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,2
8,1,0.106,10,1,21.97,31,26.4,348.7,1.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,12,200,1.8,5.4,390,1.5,11.2,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,2
8,1,0.106,10,1,21.97,28.7,23.5,254.8,1.963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,276,1.7,5,327,1.5,12,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2
8,1,0.106,10,1,21.97,26.6,23.3,223.1,1.764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,414,2,4.7,349,1.1,13.3,0,0,0,0,0,0,0,4,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,1,0.106,10,1,21.97,29.4,24.8,290.4,1.904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,313,1.7,5.4,384,1.3,12.5,0,0,0,0,0,0,4,0,0,2,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2
8,1,0.106,10,1,21.97,29.7,24.8,312.3,2.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,200,2.3,5,334,1.4,14.1,0,0,0,0,0,0,4,0,0,0,4,0,8,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2
8,1,0.106,10,1,21.97,21.4,25,177.1,1.133,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,15,168,3.6,4,198,1.1,10.2,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,8,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2
20,0,0.003,30,0,19.92,18,14,162.4,5.918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,21,114,1.7,4.6,158,1.2,12.1,0,0,0,0,0,0,0,0,2,2,4,0,4,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,2
20,0,0.003,30,0,19.92,23,18.5,108.3,1.71,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,21,65,1.6,4,86,1,8.1,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,8,0,0,0,4,0,8,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,2
20,0,0.003,30,0,19.92,21,17,86.8,1.767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,27,386,2.2,4.7,154,1.3,19.2,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,4,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
20,0,0.003,30,0,19.92,18,14.5,83.8,2.749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,22,107,1.5,5.5,204,1,17.7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,0,0.003,30,0,19.92,19.5,15.5,141.2,3.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,18,77,1.5,4.1,102,1,14.2,0,0,0,0,0,0,0,4,0,2,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,0,0.003,30,0,19.92,22,16.5,114.2,2.542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,21,83,1.8,3.8,134,1,15.7,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2
20,0,0.003,30,0,19.92,20,16,81.9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,36,151,2.3,4.6,168,1,17.9,0,0,0,0,0,0,0,2,0,0,4,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,2
20,0,0.003,30,0,19.92,20,16,77.9,1.902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,12,110,2,5.7,111,1.8,14.4,0,0,0,0,0,0,0,4,4,0,0,6,8,0,0,0,0,8,0,0,0,8,0,12,8,0,0,0,8,12,0,0,0,12,0,0,0,0,0,0,3
20,0,0.003,30,0,19.92,24.5,20,146.4,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,12,82,1.8,3,118,1,10.5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,1
20,0,0.003,30,0,19.92,23,18,152.8,2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,38,102,1.5,4.7,167,1,13.1,0,0,0,0,0,0,0,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2
20,0,0.003,30,0,19.92,23.5,19,143.9,2.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,22,124,1.5,4.3,166,1,13.2,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,0,0.003,30,0,19.92,21,17,96.7,1.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,15,116,1.5,4.2,141,1.5,10.7,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2
20,0,0.003,30,0,19.92,20,16,98.3,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,28,226,2,5.2,206,1.2,20.4,2,0,0,0,0,0,0,2,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2
20,0,0.003,30,0,19.92,17.5,14,52.6,1.917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,16,111,1.4,4.2,169,1.2,15.6,0,0,0,0,0,0,0,0,2,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,8,0,0,0,4,0,0,0,2
20,0,0.003,30,0,19.92,16.5,13,56.4,2.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,35,94,2.4,3.4,145,1,21.2,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,2
20,1,0.04,0.5,1,19.92,41,34,794.6,2.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,29,157,2.1,6.5,442,1.4,14,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,2,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
20,1,0.04,0.5,1,19.92,38,33,754.6,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,22,159,2.8,4.9,308,1.1,9.5,0,0,0,0,0,4,0,0,0,2,4,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,2
20,1,0.04,0.5,1,19.92,38,33,669.7,1.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,19,207,3.6,5.4,406,1.4,12.8,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2
20,1,0.04,0.5,1,19.92,36,31.5,618.9,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,45,125,3,5.1,389,1.1,11.7,0,0,0,4,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2
20,1,0.04,0.5,1,19.92,36,31.5,590.5,1.889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,30,244,3.2,4.8,352,1.1,10.7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2
20,1,0.04,0.5,1,19.92,33,29,393.5,1.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,22,148,3.2,4,266,1.2,20.8,0,0,0,0,0,4,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2
20,1,0.04,0.5,1,19.92,39,33.5,666,1.771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,19,162,2.8,5,448,1,10.8,0,0,0,0,0,4,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2
20,1,0.04,0.5,1,19.92,37,31.5,562.2,1.799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,21,146,3.3,4.2,354,1.2,15.4,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2
20,1,0.04,0.5,1,19.92,40,34.5,844.2,2.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,22,112,4.2,3.8,246,1.3,20.4,0,0,0,4,0,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
20,1,0.04,0.5,1,19.92,36,31,526.1,1.766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,13,140,2,5.6,340,1.2,19.6,0,0,0,4,0,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,2
20,1,0.04,0.5,1,19.92,39,34,680.4,1.731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,22,131,4.5,5.7,401,1,13.1,0,0,0,0,0,4,0,0,2,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,2
20,1,0.04,0.5,1,19.92,42,36,614.6,1.317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,43,128,4.4,5.5,432,1,14,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,0,2
20,1,0.04,0.5,1,19.92,37,32,617.1,1.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,23,137,4.3,7.1,428,1.7,12.1,0,0,0,0,0,4,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,2
20,1,0.04,0.5,1,19.92,37,31.5,585.5,1.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,28,116,3.8,5.4,386,1.1,12.6,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,8,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2
20,1,0.04,0.5,1,19.92,36,31,501.9,1.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,30,92,2.3,5.5,366,1.1,10.6,2,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,2
24,1,0.026,8,1,21.85,34.8,28.5,484.4,2.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,188,3.2,5.4,301,1.5,9.8,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
24,1,0.026,8,1,21.85,34.2,27.9,406.2,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,14,138,3.4,5.2,347,1.1,9.1,0,0,0,0,0,8,0,0,0,0,4,0,4,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
24,1,0.026,8,1,21.85,32.8,26.5,421.1,2.263,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,10,162,2.3,5.5,361,1.5,9.1,0,0,0,0,0,4,0,0,0,2,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2
24,1,0.026,8,1,21.85,37.9,30.6,568.7,1.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,16,114,2.7,4.7,258,1.1,11.2,0,0,0,0,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,1,0.026,8,1,21.85,35.3,29.1,535.8,2.174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,20,115,2.2,4.5,217,1,12.4,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,1,0.026,8,1,21.85,33,26.9,313.4,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,10,126,7.9,3.1,103,1,8.8,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2
24,1,0.026,8,1,21.85,32.9,26.6,418.1,2.221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,15,119,4.9,4.1,259,1,8.7,0,0,0,0,0,8,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2
24,1,0.026,8,1,21.85,33.4,27.5,412.4,1.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,20,296,3.5,4.9,294,1.4,15.5,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,1,0.026,8,1,21.85,32.1,26.4,355.3,1.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,45,149,3,4.7,361,1,13.5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2
24,1,0.026,8,1,21.85,32.2,25.8,443.4,2.582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,15,197,3.6,4.7,422,1.3,8.8,0,0,0,0,0,8,0,0,0,2,8,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
24,1,0.026,8,1,21.85,32.4,26.2,433.6,2.411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,13,155,3.8,4.8,317,1,9,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
24,1,0.026,8,1,21.85,34.2,28.2,443.9,1.979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,17,150,2.6,5.3,313,1.1,8.5,0,0,0,0,0,4,0,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
