양식장,월,일순환량,사료종류,사료급이량,일평균폐사,백신접종여부,수온,DO,pH,ATP,세균수,전장(cm),체장(cm),어체중(g),간무게(g),HSI(%),Condition factor,심장질환,신장질환,비장질환,간장질환,복수,빈혈,궤양,안구질환,척추만곡,아가미부식,림포,탈장,기타,임상증상유무,Trichodina sp.,Scuticocilliates,ameoba,gyrodactylus,기생충유무,S. parauberis,L. garvieae,E. piscicida,P. damselae,V. ichthyoenteri,V. scophthalmi,세균감염유무,Ht,Hb,MCHC,ALT,ALP,TBIL,GGT,BUN,CREA,GLU,T P,CHOL,ALB,Ca,PHOS,Wgc1,Wgc2,Wgr1,Wgr2,Wgr6,Wgp2,Wgi3,Wbkr1,Wbkr2-1,Wbkr2-2,Wbkr5,Wbkr6,Wbki3-1,Wbki3-2,Whkr4,Whkr6,Whkr7,Whkp2,Whki2-1,Whki2-2,Wlc1,Wlr1,Wlp1,Wlr2-1,Wlr2-2,Wlr4,Wlr6,Wlr8,Wli3-1,Wli3-2,Wli6,Wii3,Wstr1,Wstr2,Wsti3,Wsr5,Wsr6,Wsi2,Wsi3-1,Whr7,Whi3,Whi6-1,Whi6-2,Whi6-3,Igc,Igr,Igp,Igi,Ibkr,Ibki,Ihkr,Ihkp,Ihki,Ilc,Ilr,Ilp,Ili,Iii,Istr,Isti,Isr,Isi,Ihr,Ihi,IC,IR,IP,II,Gill,Body kidney,Head kidney,Liver ,Intestine,Stomach,Spleen,Heart,Total,결과
13,10,20,2,0.15,3,2,20.6,8.1,7.73,135,16700,27.5,23.5,168.2,0.99,0.588585018,1.296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,33,5.62,17.02,10,110,0.1,1,3.3,2.3,29,2.5,145,1,10.2,7.8,0,0,0,0,0,0,4,2,0,0,0,0,4,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,4,0,8,0,0,8,0,0,0,0,0,0,0,0,4,0,12,8,12,4,8,8,8,0,0,0,4,32,2
13,10,20,2,0.15,3,2,20.6,8.1,7.73,135,16700,28,24.4,212.8,2.05,0.963345865,1.465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,31,6.18,19.93,20,201,0.1,1,1.9,0.2,30,3.6,248,1,12.7,11,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,8,0,4,0,0,0,4,0,0,0,0,0,0,12,0,16,0,12,8,4,0,4,0,0,28,2
13,10,20,2,0.15,3,2,20.6,8.1,7.73,135,16700,28.6,24.5,186,1.03,0.553763441,1.265,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,32,10.2,31.88,18,156,0.1,1,2.3,0.1,26,3.2,188,1,11.6,9.5,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,12,4,8,0,12,4,8,0,0,0,0,24,2
13,10,20,2,0.15,3,2,20.6,8.1,7.73,135,16700,26.9,23.2,148.4,0.86,0.579514825,1.188,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,30,7,23.34,23,124,0.2,1,3,0.5,20,2.7,208,1,12.1,8.9,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,8,0,8,0,0,8,0,0,0,0,0,0,0,0,0,4,10,8,8,4,10,8,8,0,0,0,0,30,2
13,10,20,2,0.15,3,2,20.6,8.1,7.73,135,16700,28.4,23.7,192,1.06,0.552083333,1.442,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,34,5.91,17.38,16,90,0.1,1,3.5,0.1,28,4,206,1,11.8,6.8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,10,8,4,0,6,8,8,0,0,0,0,22,1
13,10,20,2,0.15,3,2,20.6,8.1,7.73,135,16700,26.6,23,210.1,3.15,1.499286054,1.727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,33,4.48,13.58,102,87,0.3,1,2.1,1.3,41,3.8,215,1,13.6,9.9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,6,0,12,0,10,0,0,0,4,4,0,18,1
13,10,20,2,0.15,3,2,20.6,8.1,7.73,135,16700,26.4,22.8,144.8,0.7,0.483425414,1.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,31,8.21,26.47,15,83,0.2,1,9.2,0.6,29,2.7,105,1,11.8,8.8,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,4,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,4,0,4,4,0,8,0,0,0,0,0,0,0,0,0,0,10,4,16,8,6,8,8,0,0,0,0,30,2
13,10,20,2,0.15,3,2,20.6,8.1,7.73,135,16700,30.2,26.7,283.1,3.24,1.144471918,1.487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,33,7.38,22.36,33,106,0.1,1,2.7,0.7,57,4.9,339,1,13.2,9.8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,8,0,10,0,0,0,4,0,0,14,1
13,10,20,2,0.15,3,2,20.6,8.1,7.73,135,16700,26.8,23.1,146.1,0.88,0.602327173,1.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,34,8.13,23.92,17,83,0.2,1,3.5,0.1,13,2,148,1,10.6,6.4,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,4,0,8,0,0,16,0,0,0,0,0,0,0,0,0,2,18,8,4,2,6,8,16,0,0,0,0,32,2
13,10,20,2,0.15,3,2,20.6,8.1,7.73,135,16700,28.8,24.5,172.9,1.79,1.035280509,1.176,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,37,5.61,15.16,20,68,0.1,2,6.5,0.2,14,2,216,1,12.5,8.1,0,0,8,0,0,0,8,2,0,0,0,0,4,0,0,0,0,12,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12,12,12,0,0,8,0,8,4,4,0,12,0,0,8,0,0,4,0,0,0,0,0,36,0,20,12,52,16,8,12,8,4,0,0,36,84,3
13,10,20,2,0.15,3,2,20.6,8.1,7.73,135,16700,30.1,26,207.7,1.01,0.486278286,1.182,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,41,6.14,14.97,12,118,0.2,1,4.6,0.2,19,3.4,233,1,12.6,7.9,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,4,0,4,0,0,8,0,4,8,0,0,0,0,0,0,0,10,8,20,8,6,4,12,8,0,0,0,38,2
13,10,20,2,0.15,3,2,20.6,8.1,7.73,135,16700,28.2,24.5,196.8,1.19,0.604674797,1.338,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,42,4.71,11.2,17,78,0.2,1,1.7,0.2,26,2.9,299,1,11.4,9.5,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,0,0,4,0,0,0,8,0,4,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,4,0,4,0,0,18,0,8,0,0,0,0,0,0,0,0,25,8,16,8,11,4,26,0,0,0,0,49,2
13,10,20,2,0.15,3,2,20.6,8.1,7.73,135,16700,29.3,25.8,195.6,1.08,0.552147239,1.139,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,33,8.51,25.78,14,98,0.2,1,3.5,0.2,26,2,173,1,12,8.5,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,4,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,14,8,4,4,6,4,12,0,0,0,0,26,2
13,10,20,2,0.15,3,2,20.6,8.1,7.73,135,16700,27,23.1,239.9,3.63,1.513130471,1.946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,31,7.23,23.32,10,89,0.3,1,4.5,0.1,18,2.7,303,1,11.5,7.3,2,0,0,0,0,0,4,2,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,5,4,0,0,0,0,12,0,0,0,2,0,0,0,0,0,2,19,0,8,6,9,0,12,0,2,0,0,29,2
13,10,20,2,0.15,3,2,20.6,8.1,7.73,135,16700,27.1,22.3,176.5,1.25,0.708215297,1.592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,40,7.37,18.43,15,88,0.2,1,9.3,0.2,27,2.5,103,1,11.8,8.6,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,18,0,8,4,6,0,16,0,0,0,0,26,2
13,10,20,2,0.15,3,2,20.6,8.1,7.73,135,16700,28.3,24.7,203.5,1.22,0.5995086,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,35,6.21,17.74,13,92,0.2,1,2.7,0.3,54,4.7,339,1,12.9,9.2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,8,0,8,0,0,0,4,0,0,12,1
4,10,24,2,0.029,1,2,20.9,8.3,7.72,131,25000,49,40.5,1400,14.49,1.035,2.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,38,7.89,20.75,11,97,0.1,1,2,0.1,58,4.3,351,1.2,13,9.6,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,0,12,2,6,0,0,0,0,0,8,16,1
4,10,24,2,0.029,1,2,20.9,8.3,7.72,131,25000,45.8,38,1080,14.68,1.359259259,1.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,40,8.7,21.76,12,167,0.1,1,2.3,0.1,54,5.5,442,1.5,15.4,16.1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,8,8,8,0,0,0,0,0,0,0,0,11,8,16,0,11,0,24,0,0,0,0,35,2
4,10,24,2,0.029,1,2,20.9,8.3,7.72,131,25000,45,37.5,1713,21.45,1.252189142,3.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,37,11.15,30.14,10,156,0.1,1,3.7,0.1,56,2,343,1.7,15,17.6,0,0,0,0,0,0,4,2,0,2,0,0,8,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,4,11,8,0,0,0,0,8,8,0,4,0,0,0,0,0,12,0,19,8,28,4,19,0,16,4,0,0,12,55,3
4,10,24,2,0.029,1,2,20.9,8.3,7.72,131,25000,41,35,1575,16.72,1.061587302,3.673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,41,8.66,21.12,10,218,0.1,2,2.5,0.1,28,4.4,444,1.5,16,12.8,0,0,0,0,0,0,4,4,0,4,0,0,12,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,12,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,15,8,20,4,27,4,8,0,0,0,0,43,2
4,10,24,2,0.029,1,2,20.9,8.3,7.72,131,25000,45,35.6,1597,11.62,0.727614277,3.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,38,9.61,25.29,20,164,0.1,2,2.5,0.1,96,5.1,434,1.4,16,15.7,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,9,4,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,9,8,12,0,13,0,8,0,0,0,8,29,2
4,10,24,2,0.029,1,2,20.9,8.3,7.72,131,25000,48.5,41,2000,23.48,1.174,2.902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,36,11.1,30.85,22,188,0.1,1,2.3,0.1,68,5.7,22,1.4,16,12.9,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,4,0,12,0,0,0,0,0,0,0,0,4,5,12,4,0,9,0,16,0,0,0,0,25,2
4,10,24,2,0.029,1,2,20.9,8.3,7.72,131,25000,38.5,32.2,1340,7.02,0.523880597,4.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,32,11.01,34.42,10,162,0.1,1,2.7,0.1,108,5.6,443,1.4,16,14.3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,7,0,0,0,0,0,0,7,1
4,10,24,2,0.029,1,2,20.9,8.3,7.72,131,25000,42,36,1573,10.57,0.671964399,3.371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,37,9.47,25.6,15,94,0.1,1,3.5,0.1,80,4.7,356,1.4,15,15.4,0,0,0,0,0,0,0,2,0,2,0,0,4,0,0,0,0,4,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,4,0,0,8,8,0,0,0,0,0,0,0,0,0,15,12,4,0,11,4,16,0,0,0,0,31,2
4,10,24,2,0.029,1,2,20.9,8.3,7.72,131,25000,47.3,38.2,1825,19.91,1.090958904,3.274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,33,7.57,22.94,10,175,0.1,1,3.8,0.1,78,3.1,450,1.4,14.5,11,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,8,0,0,0,2,12,12,0,0,0,0,0,0,0,0,2,19,12,12,4,15,0,26,0,0,0,0,45,2
4,10,24,2,0.029,1,2,20.9,8.3,7.72,131,25000,40.8,35,1580,13.02,0.824050633,3.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,40,7.57,18.92,10,139,0.1,1,3.9,0.1,88,6.6,448,1.7,16,17.1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,0,0,0,0,0,7,4,0,4,8,0,8,8,0,0,0,0,0,0,0,20,0,15,12,32,0,11,12,16,0,0,0,20,59,3
4,10,24,2,0.029,1,2,20.9,8.3,7.72,131,25000,46.7,39.5,1974,16.54,0.837892604,3.203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,38,8.39,22.07,10,168,0.1,1,4,0.2,38,2,399,1.8,16,18.8,0,0,0,0,0,0,4,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,4,13,0,0,0,0,0,0,17,1
4,10,24,2,0.029,1,2,20.9,8.3,7.72,131,25000,45.7,40.7,1821,12.64,0.694124108,2.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,37,9.25,24.99,10,148,0.1,1,3.1,0.1,99,4.6,446,1.5,14,11.7,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,4,0,0,0,2,4,8,0,0,0,0,0,0,0,0,2,11,12,4,4,11,0,14,0,0,0,0,29,2
4,10,24,2,0.029,1,2,20.9,8.3,7.72,131,25000,42.7,36.5,1476,21.94,1.486449864,3.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,42,9.56,22.77,19,146,0.1,2,2,0.1,143,6.2,442,1.6,16,16.8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,8,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,3,8,12,0,11,0,8,0,0,0,4,23,2
4,10,24,2,0.029,1,2,20.9,8.3,7.72,131,25000,46.9,36,1832,18.05,0.985262009,3.927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,36,5.44,15.11,16,115,0.1,2,2.3,0.1,148,2.7,443,1.7,15.6,11.7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,3,4,0,0,0,0,0,8,4,0,0,0,0,4,0,4,0,3,8,16,0,7,0,12,0,0,4,4,27,2
4,10,24,2,0.029,1,2,20.9,8.3,7.72,131,25000,43.7,37.1,1642,16.43,1.000609013,3.216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,34,10.52,30.93,13,118,0.1,1,3.8,0.3,46,2.4,441,1.8,14.6,14.4,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,12,12,0,0,0,0,12,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,4,0,4,0,0,12,12,24,0,4,0,0,0,0,0,0,23,20,28,4,11,4,48,0,4,0,0,71,3
3,10,8,2,0.045,10,2,21.2,9.7,7.96,118,6000,38.5,32.5,749.2,10.54,1.406833956,2.182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,32,6.99,21.84,18,121,0.1,1,2.8,0.1,112,2.6,418,1.6,15.1,13.2,4,0,0,0,0,0,0,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,6,4,0,0,0,0,0,0,0,0,2,0,0,0,0,4,4,8,0,8,4,10,0,0,0,2,0,4,20,1
3,10,8,2,0.045,10,2,21.2,9.7,7.96,118,6000,37,31.3,566.7,6.57,1.159343568,1.848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,34,8.2,24.13,15,134,0.1,1,1.9,0.5,32,4.1,218,1.5,15.4,15,0,0,4,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,6,4,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,10,0,12,4,10,0,0,4,0,0,4,22,1
3,10,8,2,0.045,10,2,21.2,9.7,7.96,118,6000,39.2,33,833.1,13.08,1.570039611,2.318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,35,5.22,14.91,20,145,0.1,1,2.2,0.1,32,3.8,373,1.2,15.1,17,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,8,4,4,0,8,0,4,0,4,0,0,16,1
3,10,8,2,0.045,10,2,21.2,9.7,7.96,118,6000,36.3,30.2,623.1,6.64,1.065639544,2.262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,38,8.48,22.31,18,104,0.1,1,2,0.1,42,5.3,260,1,15.2,14.6,0,0,0,0,0,0,0,2,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,8,0,11,0,0,0,0,0,4,15,1
3,10,8,2,0.045,10,2,21.2,9.7,7.96,118,6000,40,33,760.1,10.58,1.391922116,2.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,32,9.29,29.04,24,98,0.1,1,2.3,0.1,42,6,253,1.3,15.7,16.8,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,8,0,11,0,0,0,4,0,0,15,1
3,10,8,2,0.045,10,2,21.2,9.7,7.96,118,6000,35,29.7,497.3,9.51,1.912326563,1.898,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,22,4.22,19.16,10,45,0.1,1,4.9,0.2,19,2,150,1.2,11.5,11,0,0,8,0,0,0,0,0,4,0,0,0,8,8,0,0,0,12,8,0,0,8,0,8,0,0,18,0,0,12,0,0,0,0,12,0,0,12,0,0,12,12,0,0,0,8,0,0,6,16,0,12,8,0,34,0,12,0,0,12,0,12,0,24,0,48,12,84,8,22,20,46,0,12,12,24,144,3
3,10,8,2,0.045,10,2,21.2,9.7,7.96,118,6000,40.6,33.5,749.7,9.29,1.239162332,1.994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,34,7.81,22.98,26,94,0.1,1,2.1,0.3,75,2,446,1.3,16,18,0,0,0,0,0,0,0,2,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,12,0,16,0,0,0,0,0,4,20,1
3,10,8,2,0.045,10,2,21.2,9.7,7.96,118,6000,35,29.2,497.1,5.13,1.031985516,1.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,37,6.66,18.01,10,120,0.1,1,2.2,0.1,73,3,318,1,14.9,16.6,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,10,0,0,0,0,0,0,10,1
3,10,8,2,0.045,10,2,21.2,9.7,7.96,118,6000,35.4,29.5,580.7,7.44,1.28121233,2.262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,31,4.26,13.74,20,99,0.1,1,2.2,0.3,30,3.7,450,1.2,16,18.5,0,0,0,0,0,0,0,0,2,0,0,0,8,8,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,16,0,4,0,0,4,0,0,0,2,0,0,4,0,0,0,11,4,20,0,21,4,4,0,2,4,0,35,2
3,10,8,2,0.045,10,2,21.2,9.7,7.96,118,6000,37.4,30.7,579.9,7.88,1.358854975,2.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,28,5.21,18.62,15,113,0.1,2,2,0.2,73,2,306,1.3,16,15.4,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,7,0,8,0,9,0,0,0,2,4,0,15,1
3,10,8,2,0.045,10,2,21.2,9.7,7.96,118,6000,38.4,31.8,760,16.58,2.181578947,2.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,27,8.2,30.39,21,133,0.1,1,2,0.3,47,6.7,442,1.5,16,15.5,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,4,0,0,0,0,0,4,0,0,2,0,0,0,0,4,0,8,4,8,0,10,0,4,0,2,0,4,20,1
